ID;DATAFLOW;COUNTRY;Reference area;FINANCING_SCHEME;Financing scheme;TIME_PERIOD;OBS_VALUE
DE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2016;12,825
DE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2017;12,785
DE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2018;13,037
DE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2019;13,319
DE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2020;12,282
DE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2021;12,044
DE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2022;11,017
IS_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2012;18,568
IS_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2013;18,256
IS_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2014;17,98
IS_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2015;17,641
IS_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2016;16,868
IS_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2017;16,449
IS_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2018;15,937
IS_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2019;15,545
IS_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2020;14,977
IS_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2021;14,647
IS_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HF3;Household out-of-pocket payments;2022;14,931
CH_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2012;24,863
CH_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2013;24,531
CH_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2014;23,999
CH_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2015;23,635
CH_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2016;22,957
CH_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2017;23,091
CH_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2018;23,333
CH_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2019;23,395
CH_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2020;22,638
CH_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF3;Household out-of-pocket payments;2021;22,265
CY_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2012;42,372
CY_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2013;42,599
CY_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2014;45,111
CY_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2015;43,625
CY_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2016;44,607
CY_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2017;44,758
CY_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2018;44,361
CY_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2019;33,726
CY_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2020;17,768
CY_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF3;Household out-of-pocket payments;2021;9,923
LT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2012;31,801
LT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2013;32,82
LT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2014;31,492
LT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2015;31,839
LT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2016;32,317
LT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2017;32,645
LT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2018;31,516
LT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2019;32,27
LT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2020;28,661
LT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2021;30,158
LT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HF3;Household out-of-pocket payments;2022;30,158
LU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2012;11,47
LU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2013;11,199
LU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2014;11,073
LU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2015;10,715
LU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2016;10,744
LU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2017;10,661
LU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2018;10,436
LU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2019;9,588
LU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2020;8,387
LU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2021;8,906
LU_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF3;Household out-of-pocket payments;2022;8,812
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2012;21,807
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2013;22,775
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2014;23,135
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2015;22,297
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2016;21,96
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2017;22,246
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2018;22,244
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2019;21,832
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2020;19,728
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HF3;Household out-of-pocket payments;2021;20,997
PL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2012;24,264
PL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2013;23,645
PL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2014;23,126
PL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2015;23,037
PL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2016;22,819
PL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2017;22,736
PL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2018;20,42
PL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2019;20,091
PL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2020;19,535
PL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2021;19,847
PL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HF3;Household out-of-pocket payments;2022;17,98
NL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2012;10,091
NL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2013;11,535
NL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2014;11,588
NL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2015;11,286
NL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2016;11,276
NL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2017;11,049
NL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2018;10,791
NL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2019;10,424
NL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2020;9,292
NL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2021;9,377
NL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF3;Household out-of-pocket payments;2022;9,778
BG_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2012;47,744
BG_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2013;41,862
BG_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2014;40,241
BG_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2015;42,51
BG_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2016;43,255
BG_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2017;42,194
BG_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2018;39,328
BG_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2019;37,796
BG_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2020;35,525
BG_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF3;Household out-of-pocket payments;2021;33,97
HR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2012;11,751
HR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2013;8,832
HR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2014;11,276
HR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2015;10,945
HR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2016;10,974
HR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2017;10,967
HR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2018;11,387
HR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2019;11,465
HR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2020;10,449
HR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HF3;Household out-of-pocket payments;2021;9,399
LV_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2012;37,823
LV_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2013;38,471
LV_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2014;39,106
LV_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2015;40,454
LV_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2016;43,323
LV_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2017;41,788
LV_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2018;39,18
LV_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2019;35,105
LV_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2020;31,874
LV_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HF3;Household out-of-pocket payments;2021;26,982
IT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2012;22,084
IT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2013;22,226
IT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2014;22,54
IT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2015;23,467
IT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2016;23,323
IT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2017;23,806
IT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2018;23,551
IT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2019;23,461
IT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2020;21,46
IT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2021;21,894
IT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF3;Household out-of-pocket payments;2022;21,432
CZ_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2012;14,487
CZ_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2013;14,556
CZ_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2014;14,565
CZ_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2015;14,856
CZ_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2016;14,827
CZ_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2017;14,546
CZ_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2018;14,187
CZ_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2019;14,092
CZ_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2020;11,528
CZ_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF3;Household out-of-pocket payments;2021;12,726
GM_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2012;13,133
GM_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2013;14,515
GM_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2014;14,516
GM_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2015;14,537
GM_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2016;14,47
GM_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2017;14,694
GM_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2018;15,495
GM_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2019;15,668
GM_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2020;12,742
GM_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2021;12,678
GM_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HF3;Household out-of-pocket payments;2022;13,907
MT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2012;35,038
MT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2013;35,402
MT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2014;36,761
MT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2015;37,473
MT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2016;35,137
MT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2017;35,225
MT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2018;34,296
MT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2019;34,131
MT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HF3;Household out-of-pocket payments;2020;30,304
PT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2012;29,583
PT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2013;28,794
PT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2014;29,335
PT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2015;29,535
PT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2016;29,432
PT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2017;29,688
PT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2018;29,917
PT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2019;30,607
PT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2020;28,019
PT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2021;28,988
PT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HF3;Household out-of-pocket payments;2022;28,598
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2012;18,674
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2013;19,171
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2014;19,098
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2015;19,091
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2016;19,243
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2017;19,153
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2018;18,425
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2019;17,915
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2020;16,646
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2021;15,779
AT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HF3;Household out-of-pocket payments;2022;15,781
DK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2012;13,534
DK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2013;13,372
DK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2014;13,362
DK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2015;13,48
DK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2016;13,54
DK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2017;13,694
DK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2018;13,824
DK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2019;13,794
DK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2020;12,933
DK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2021;12,598
DK_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HF3;Household out-of-pocket payments;2022;12,933
