ID;DATAFLOW;COUNTRY;Reference area;FUNCTION;TIME_PERIOD;OBS_VALUE
IS_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HC5;2022;14,428
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2012;15,317
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2013;14,53
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2014;14,242
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2015;13,971
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2016;13,923
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2017;13,83
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2018;13,468
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2019;12,747
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2020;12,429
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2021;11,715
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HC5;2022;11,707
IL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2012;14,58
IL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2013;14,38
IL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2014;14,1
IL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2015;14,599
IL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2016;14,261
IL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2017;14,013
IL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2018;14,565
IL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2019;14,639
IL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HC5;2020;17,182
IT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2012;19,415
IT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2013;19,895
IT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2014;19,839
IT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2015;20,702
IT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2016;20,559
IT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2017;20,459
IT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2018;20,77
IT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2019;21,185
IT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2020;20,501
IT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2021;20,02
IT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HC5;2022;20,318
LV_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2012;29,253
LV_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2013;29,884
LV_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2014;30,112
LV_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2015;30,543
LV_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2016;31,907
LV_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2017;31,141
LV_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2018;29,965
LV_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2019;27,175
LV_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2020;26,241
LV_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LV;Latvia;HC5;2021;19,566
LT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2012;31,832
LT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2013;31,05
LT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2014;31,043
LT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2015;30,035
LT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2016;29,908
LT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2017;29,43
LT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2018;27,412
LT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2019;27,831
LT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2020;26,973
LT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LT;Lithuania;HC5;2021;24,307
LU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2012;15,061
LU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2013;14,788
LU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2014;14,313
LU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2015;14,341
LU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2016;14,222
LU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2017;14,076
LU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2018;13,815
LU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2019;13,225
LU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2020;13,192
LU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2021;13,26
LU_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HC5;2022;13,296
MT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2014;23,6
MT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2015;23,829
MT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2016;21,989
MT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2017;21,639
MT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2018;21,302
MT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2019;23,991
MT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HC5;2020;26,996
NL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2012;12,95
NL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2013;12,19
NL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2014;12,026
NL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2015;12,266
NL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2016;11,968
NL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2017;11,714
NL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2018;11,418
NL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2019;11,229
NL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2020;10,589
NL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2021;10,377
NL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HC5;2022;10,779
PL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2012;24,564
PL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2013;23,958
PL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2014;23,867
PL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2015;23,629
PL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2016;23,229
PL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2017;22,667
PL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2018;22,886
PL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2019;21,772
PL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2020;21,734
PL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HC5;2021;21,007
PT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2012;21,16
PT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2013;20,154
PT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2014;19,962
PT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2015;20
PT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2016;19,605
PT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2017;19,411
PT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2018;19,013
PT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2019;19,104
PT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2020;19,812
PT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PT;Portugal;HC5;2021;18,77
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2012;37,436
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2013;39,927
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2014;36,303
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2015;34,63
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2016;32,306
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2017;27,157
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2018;25,746
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2019;26,931
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2020;25,903
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HC5;2021;25,188
SK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2012;35,69
SK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2013;35,744
SK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2014;34,602
SK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2015;35,325
SK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2016;34,934
SK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2017;34,794
SK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2018;33,433
SK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2019;31,975
SK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2020;31,84
SK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HC5;2021;28,95
SI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2012;23,494
SI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2013;23,412
SI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2014;22,624
SI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2015;22,345
SI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2016;22,428
SI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2017;22,512
SI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2018;22,09
SI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2019;21,201
SI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2020;21,085
SI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HC5;2021;20,521
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2012;22,327
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2013;23,312
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2014;23,314
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2015;22,919
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2016;23,12
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2017;22,758
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2018;22,621
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2019;22,179
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2020;21,197
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HC5;2021;21,509
SE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2012;12,906
SE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2013;12,701
SE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2014;12,611
SE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2015;12,759
SE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2016;12,921
SE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2017;12,447
SE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2018;12,693
SE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2019;12,373
SE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2020;12,111
SE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HC5;2021;11,864
CH_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2012;14,818
CH_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2013;14,506
CH_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2014;14,421
CH_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2015;14,319
CH_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2016;14,458
CH_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2017;14,538
CH_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2018;14,505
CH_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2019;14,482
CH_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2020;14,428
CH_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HC5;2021;14,324
GM_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2013;14,587
GM_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2014;14,457
GM_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2015;14,385
GM_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2016;14,104
GM_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2017;13,977
GM_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2018;13,579
GM_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2019;13,143
GM_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2020;12,1
GM_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GM;United Kingdom;HC5;2021;11,147
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2012;1,972
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2013;2,053
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2014;2,104
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2015;2,188
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2016;2,14
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2017;2,142
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2018;2,103
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2019;2,088
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2020;3,438
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HC6;2021;10,325
BE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2012;1,644
BE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2013;1,754
BE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2014;1,812
BE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2015;1,677
BE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2016;1,482
BE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2017;1,442
BE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2018;1,532
BE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2019;1,579
BE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2020;2,11
BE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HC6;2021;3,132
BG_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2012;2,678
BG_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2013;3,002
BG_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2014;2,828
BG_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2015;2,795
BG_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2016;2,768
BG_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2017;2,752
BG_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2018;2,826
BG_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2019;2,958
BG_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2020;2,818
BG_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HC6;2021;3,249
HR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2012;2,093
HR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2013;2,664
HR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2014;2,855
HR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2015;2,989
HR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2016;3,111
HR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2017;3,126
HR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2018;3,131
HR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2019;2,973
HR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2020;3,072
HR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HC6;2021;4,427
CY_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2012;0,701
CY_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2013;0,659
CY_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2014;0,638
CY_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2015;1,296
CY_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2016;1,328
CY_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2017;1,315
CY_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2018;1,252
CY_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2019;1,207
CY_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2020;1,642
CY_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HC6;2021;2,189
CZ_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2012;2,731
CZ_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2013;2,8
CZ_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2014;3,187
CZ_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2015;2,759
CZ_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2016;2,834
CZ_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2017;3,031
CZ_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2018;2,909
CZ_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2019;2,854
CZ_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2020;3,723
CZ_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HC6;2021;8,123
DK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2012;1,902
DK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2013;2,153
DK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2014;2,116
DK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2015;2,224
DK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2016;2,361
DK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2017;2,352
DK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2018;2,271
DK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2019;2,229
DK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2020;3,242
DK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2021;8,919
DK_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HC6;2022;5,077
EE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2012;3,38
EE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2013;2,879
EE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2014;2,939
EE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2015;3,063
EE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2016;3,118
EE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2017;3,291
EE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2018;3,533
EE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2019;3,6
EE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2020;4,797
EE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HC6;2021;8,329
FI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HC6;2012;3,228
