ID;DATAFLOW;COUNTRY;Reference area;PROVIDER;Health care provider;TIME_PERIOD;OBS_VALUE
FR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2015;22,526
FR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2016;22,784
FR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2017;22,933
FR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2018;23,136
FR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2019;23,387
FR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2020;22,102
FR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP3;Providers of ambulatory healthcare;2021;22,641
MT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2014;19,894
MT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2015;18,451
MT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2016;18,81
MT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2017;19,223
MT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2018;19,315
MT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2019;21,087
MT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);MT;Malta;HP3;Providers of ambulatory healthcare;2020;18,509
GR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2012;17,41
GR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2013;18,404
GR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2014;17,816
GR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2015;16,527
GR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2016;16,6
GR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2017;17,72
GR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2018;18,056
GR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2019;17,798
GR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2020;16,003
GR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HP3;Providers of ambulatory healthcare;2021;15,767
DK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2012;26,219
DK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2013;26,579
DK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2014;26,216
DK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2015;26,158
DK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2016;26,241
DK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2017;26,353
DK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2018;25,887
DK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2019;25,766
DK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2020;24,739
DK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2021;28,032
DK_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP3;Providers of ambulatory healthcare;2022;26,56
AT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2012;22,18
AT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2013;22,643
AT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2014;22,653
AT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2015;22,673
AT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2016;22,86
AT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2017;22,901
AT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2018;22,94
AT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2019;22,756
AT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2020;21,687
AT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);AT;Austria;HP3;Providers of ambulatory healthcare;2021;21,393
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2012;19,895
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2013;19,998
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2014;19,902
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2015;19,9
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2016;19,725
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2017;19,618
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2018;19,748
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2019;20,211
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2020;20,099
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2021;20,798
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP3;Providers of ambulatory healthcare;2022;20,782
SE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2012;23,596
SE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2013;24
SE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2014;24,133
SE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2015;24,126
SE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2016;23,993
SE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2017;24,073
SE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2018;23,822
SE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2019;24,013
SE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2020;23,637
SE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HP3;Providers of ambulatory healthcare;2021;23,773
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2012;14,307
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2013;13,38
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2014;14,197
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2015;15,366
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2016;15,646
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2017;15,247
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2018;14,876
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2019;15,487
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2020;13,638
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP3;Providers of ambulatory healthcare;2021;16,043
IS_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2012;24,199
IS_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2013;24,586
IS_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2014;25,5
IS_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2015;25,499
IS_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2016;26,003
IS_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2017;26,335
IS_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2018;26,425
IS_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2019;26,592
IS_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2020;25,406
IS_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP3;Providers of ambulatory healthcare;2021;24,675
EE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2012;20,865
EE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2013;20,887
EE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2014;20,306
EE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2015;20,97
EE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2016;21,013
EE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2017;22,196
EE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2018;22,704
EE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2019;22,848
EE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2020;22,874
EE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HP3;Providers of ambulatory healthcare;2021;24,262
HU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2012;21,054
HU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2013;20,523
HU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2014;20,79
HU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2015;20,599
HU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2016;20,731
HU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2017;21,099
HU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2018;20,967
HU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2019;21,195
HU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2020;20,071
HU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP3;Providers of ambulatory healthcare;2021;20,638
SK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2012;8,602
SK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2013;9,15
SK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2014;8,301
SK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2015;6,857
SK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2016;8,505
SK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2017;8,149
SK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2018;7,883
SK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2019;7,898
SK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2020;8,602
SK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HP4;Providers of ancillary services;2021;8,519
ES_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2012;1,785
ES_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2013;1,695
ES_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2014;1,757
ES_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2015;1,662
ES_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2016;1,708
ES_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2017;1,668
ES_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2018;1,623
ES_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2019;1,601
ES_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2020;1,547
ES_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);ES;Spain;HP4;Providers of ancillary services;2021;1,542
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2012;4,368
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2013;4,093
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2014;4,696
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2015;5,209
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2016;5,333
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2017;5,826
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2018;5,843
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2019;5,429
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2020;5,271
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HP4;Providers of ancillary services;2021;5,31
PL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2012;5,037
PL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2013;4,815
PL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2014;4,624
PL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2015;2,934
PL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2016;2,904
PL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2017;2,836
PL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2018;2,972
PL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2019;2,532
PL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2020;2,883
PL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);PL;Poland;HP4;Providers of ancillary services;2021;2,894
FR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2012;2,935
FR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2013;2,96
FR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2014;2,888
FR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2015;2,884
FR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2016;2,901
FR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2017;2,908
FR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2018;2,847
FR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2019;2,797
FR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2020;3,276
FR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HP4;Providers of ancillary services;2021;3,896
HU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2012;3,299
HU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2013;3,122
HU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2014;3,141
HU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2015;3,023
HU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2016;3,363
HU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2017;3,522
HU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2018;3,69
HU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2019;3,629
HU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2020;3,344
HU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HP4;Providers of ancillary services;2021;3,57
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2012;1,51
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2013;1,527
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2014;1,403
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2015;1,397
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2016;1,396
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2017;1,321
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2018;1,328
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2019;1,309
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2020;1,3
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2021;1,284
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HP4;Providers of ancillary services;2022;1,283
CZ_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2012;3,827
CZ_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2013;3,835
CZ_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2014;3,784
CZ_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2015;3,799
CZ_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2016;3,812
CZ_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2017;3,861
CZ_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2018;3,884
CZ_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2019;3,854
CZ_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2020;4,268
CZ_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HP4;Providers of ancillary services;2021;4,397
HR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2012;2,817
HR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2013;4,09
HR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2014;3,968
HR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2015;3,997
HR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2016;3,917
HR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2017;3,864
HR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2018;3,789
HR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2019;3,693
HR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2020;3,724
HR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HR;Croatia;HP4;Providers of ancillary services;2021;3,429
DK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2016;0,003
DK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2017;0,01
DK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2018;0,008
DK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2019;0,004
DK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2020;0,002
DK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2021;0,002
DK_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DK;Denmark;HP4;Providers of ancillary services;2022;0,002
IS_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP4;Providers of ancillary services;2012;2,188
IS_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP4;Providers of ancillary services;2013;2,266
IS_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP4;Providers of ancillary services;2014;2,536
IS_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP4;Providers of ancillary services;2015;2,454
IS_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IS;Iceland;HP4;Providers of ancillary services;2016;2,464
